~MMSI,Longitude,Latitude,Speed Over Ground (SOG),Course Over Ground (COG),Creation Time Local,Vessel Name,Call Sign,AIS Message Type,Time Stamp,Ship Type,Length,Beam,Destination
235093748,-0.1065,51.5104,0.4,190.1,13/03/2019 16:24:06,,,1,57,,,,
235053188,-0.1026,51.5100,11.2,263.4,13/03/2019 16:24:06,,,1,56,,,,
235078641,-0.1149,51.5083,4.3,72.6,13/03/2019 16:24:06,,,1,04,,,,
235052117,-0.1220,51.5025,3.4,202.3,13/03/2019 16:24:06,,,1,52,,,,
235080605,-0.1174,51.5098,0.2,267.1,13/03/2019 16:24:06,,,1,59,,,,
235052117,-0.1220,51.5027,3.7,198.0,13/03/2019 16:24:06,,,1,42,,,,
235057011,-0.1080,51.5095,8.7,96.1,13/03/2019 16:24:06,,,1,05,,,,
235057011,-0.1088,51.5096,8.7,97.1,13/03/2019 16:24:06,,,1,53,,,,
235053647,-0.1017,51.5094,6.0,89.1,13/03/2019 16:24:06,,,1,01,,,,
235081274,-0.1185,51.5093,0.0,360.0,13/03/2019 16:24:07,,,1,50,,,,
235093748,-0.1065,51.5104,0.4,190.1,13/03/2019 16:24:07,,,1,57,,,,
235078641,-0.1149,51.5083,4.3,72.6,13/03/2019 16:24:08,,,1,04,,,,
235052117,-0.1220,51.5025,3.4,202.3,13/03/2019 16:24:08,,,1,52,,,,
235080605,-0.1174,51.5098,0.2,267.1,13/03/2019 16:24:08,,,1,59,,,,
235052117,-0.1220,51.5027,3.7,198.0,13/03/2019 16:24:08,,,1,42,,,,
235057011,-0.1080,51.5095,8.7,96.1,13/03/2019 16:24:08,,,1,05,,,,
235057011,-0.1088,51.5096,8.7,97.1,13/03/2019 16:24:08,,,1,53,,,,
235053647,-0.1017,51.5094,6.0,89.1,13/03/2019 16:24:08,,,1,01,,,,
235081274,-0.1185,51.5093,0.0,360.0,13/03/2019 16:24:08,,,1,50,,,,
235093748,-0.1065,51.5104,0.3,173.2,13/03/2019 16:24:09,,,1,07,,,,
235093748,-0.1065,51.5104,0.4,190.1,13/03/2019 16:24:09,,,1,57,,,,
235078641,-0.1149,51.5083,4.3,72.6,13/03/2019 16:24:09,,,1,04,,,,
235052117,-0.1220,51.5025,3.4,202.3,13/03/2019 16:24:09,,,1,52,,,,
235080605,-0.1174,51.5098,0.2,267.1,13/03/2019 16:24:10,,,1,59,,,,
235052117,-0.1220,51.5027,3.7,198.0,13/03/2019 16:24:10,,,1,42,,,,
235057011,-0.1080,51.5095,8.7,96.1,13/03/2019 16:24:10,,,1,05,,,,
235057011,-0.1088,51.5096,8.7,97.1,13/03/2019 16:24:10,,,1,53,,,,
235053647,-0.1017,51.5094,6.0,89.1,13/03/2019 16:24:10,,,1,01,,,,
235081274,-0.1185,51.5093,0.0,360.0,13/03/2019 16:24:10,,,1,50,,,,
235054667,-0.1182,51.5087,7.1,232.0,13/03/2019 16:24:11,,,1,09,,,,
235093748,-0.1065,51.5104,0.4,190.1,13/03/2019 16:24:11,,,1,57,,,,
235078641,-0.1149,51.5083,4.3,72.6,13/03/2019 16:24:12,,,1,04,,,,
235080605,-0.1174,51.5098,0.1,267.1,13/03/2019 16:24:12,,,1,10,,,,
235052117,-0.1220,51.5025,3.4,202.3,13/03/2019 16:24:12,,,1,52,,,,
235080605,-0.1174,51.5098,0.2,267.1,13/03/2019 16:24:12,,,1,59,,,,
235052117,-0.1220,51.5027,3.7,198.0,13/03/2019 16:24:12,,,1,42,,,,
235057011,-0.1080,51.5095,8.7,96.1,13/03/2019 16:24:12,,,1,05,,,,
235057011,-0.1088,51.5096,8.7,97.1,13/03/2019 16:24:12,,,1,53,,,,
235053647,-0.1017,51.5094,6.0,89.1,13/03/2019 16:24:12,,,1,01,,,,
235081274,-0.1185,51.5093,0.0,360.0,13/03/2019 16:24:12,,,1,50,,,,
235093748,-0.1065,51.5104,0.3,173.2,13/03/2019 16:24:12,,,1,07,,,,
235054667,-0.1182,51.5087,7.1,232.0,13/03/2019 16:24:12,,,1,09,,,,
235093748,-0.1065,51.5104,0.4,190.1,13/03/2019 16:24:13,,,1,57,,,,
235078641,-0.1149,51.5083,4.3,72.6,13/03/2019 16:24:13,,,1,04,,,,
235080605,-0.1174,51.5098,0.1,267.1,13/03/2019 16:24:13,,,1,10,,,,
235052117,-0.1220,51.5025,3.4,202.3,13/03/2019 16:24:13,,,1,52,,,,
235080605,-0.1174,51.5098,0.2,267.1,13/03/2019 16:24:13,,,1,59,,,,
235052117,-0.1220,51.5027,3.7,198.0,13/03/2019 16:24:13,,,1,42,,,,
235057011,-0.1080,51.5095,8.7,96.1,13/03/2019 16:24:13,,,1,05,,,,
235057011,-0.1088,51.5096,8.7,97.1,13/03/2019 16:24:13,,,1,53,,,,
235053647,-0.1017,51.5094,6.0,89.1,13/03/2019 16:24:13,,,1,01,,,,
235081274,-0.1185,51.5093,0.0,360.0,13/03/2019 16:24:13,,,1,50,,,,
235054851,-0.1098,51.5107,0.0,258.1,13/03/2019 16:24:14,,,1,12,,,,
235093748,-0.1065,51.5104,0.3,173.2,13/03/2019 16:24:14,,,1,07,,,,
235054667,-0.1182,51.5087,7.1,232.0,13/03/2019 16:24:14,,,1,09,,,,
235078641,-0.1147,51.5084,4.3,74.6,13/03/2019 16:24:14,,,1,12,,,,
235093748,-0.1065,51.5104,0.4,190.1,13/03/2019 16:24:14,,,1,57,,,,
235080605,-0.1174,51.5098,0.1,267.1,13/03/2019 16:24:15,,,1,10,,,,
235052117,-0.1220,51.5025,3.4,202.3,13/03/2019 16:24:15,,,1,52,,,,
235080605,-0.1174,51.5098,0.2,267.1,13/03/2019 16:24:15,,,1,59,,,,
235052117,-0.1220,51.5027,3.7,198.0,13/03/2019 16:24:15,,,1,42,,,,
235057011,-0.1088,51.5096,8.7,97.1,13/03/2019 16:24:15,,,1,53,,,,
235053647,-0.1017,51.5094,6.0,89.1,13/03/2019 16:24:15,,,1,01,,,,
235057011,-0.1074,51.5095,8.6,92.5,13/03/2019 16:24:15,,,1,13,,,,
235081274,-0.1185,51.5093,0.0,360.0,13/03/2019 16:24:15,,,1,50,,,,
235054851,-0.1098,51.5107,0.0,258.1,13/03/2019 16:24:15,,,1,12,,,,
235054667,-0.1182,51.5087,7.1,232.0,13/03/2019 16:24:16,,,1,09,,,,
235053188,-0.1041,51.5099,10.8,273.5,13/03/2019 16:24:16,,,1,14,,,,
235078641,-0.1147,51.5084,4.3,74.6,13/03/2019 16:24:16,,,1,12,,,,
235093748,-0.1065,51.5104,0.4,190.1,13/03/2019 16:24:16,,,1,57,,,,
235080605,-0.1174,51.5098,0.1,267.1,13/03/2019 16:24:16,,,1,10,,,,
235052117,-0.1220,51.5025,3.4,202.3,13/03/2019 16:24:16,,,1,52,,,,
235080605,-0.1174,51.5098,0.2,267.1,13/03/2019 16:24:16,,,1,59,,,,
235052117,-0.1220,51.5027,3.7,198.0,13/03/2019 16:24:16,,,1,42,,,,
235053647,-0.1017,51.5094,6.0,89.1,13/03/2019 16:24:17,,,1,01,,,,
235057011,-0.1074,51.5095,8.6,92.5,13/03/2019 16:24:17,,,1,13,,,,
235081274,-0.1185,51.5093,0.0,360.0,13/03/2019 16:24:17,,,1,50,,,,
235054851,-0.1098,51.5107,0.0,258.1,13/03/2019 16:24:17,,,1,12,,,,
235054667,-0.1182,51.5087,7.1,232.0,13/03/2019 16:24:18,,,1,09,,,,
235053188,-0.1041,51.5099,10.8,273.5,13/03/2019 16:24:18,,,1,14,,,,
235078641,-0.1147,51.5084,4.3,74.6,13/03/2019 16:24:18,,,1,12,,,,
235080605,-0.1174,51.5098,0.1,267.1,13/03/2019 16:24:18,,,1,10,,,,
235052117,-0.1220,51.5025,3.4,202.3,13/03/2019 16:24:18,,,1,52,,,,
235080605,-0.1174,51.5098,0.2,267.1,13/03/2019 16:24:18,,,1,59,,,,
235052117,-0.1220,51.5027,3.7,198.0,13/03/2019 16:24:18,,,1,42,,,,
235053647,-0.1017,51.5094,6.0,89.1,13/03/2019 16:24:18,,,1,01,,,,
235057011,-0.1074,51.5095,8.6,92.5,13/03/2019 16:24:18,,,1,13,,,,
235081274,-0.1185,51.5093,0.0,360.0,13/03/2019 16:24:19,,,1,50,,,,
235054851,-0.1098,51.5107,0.0,258.1,13/03/2019 16:24:19,,,1,12,,,,
235093748,-0.1065,51.5104,0.3,120.6,13/03/2019 16:24:19,,,1,17,,,,
235054667,-0.1182,51.5087,7.1,232.0,13/03/2019 16:24:19,,,1,09,,,,
235053188,-0.1041,51.5099,10.8,273.5,13/03/2019 16:24:20,,,1,14,,,,
235078641,-0.1147,51.5084,4.3,74.6,13/03/2019 16:24:20,,,1,12,,,,
235080605,-0.1174,51.5098,0.1,267.1,13/03/2019 16:24:20,,,1,10,,,,
235052117,-0.1220,51.5025,3.4,202.3,13/03/2019 16:24:20,,,1,52,,,,
235080605,-0.1174,51.5098,0.2,267.1,13/03/2019 16:24:20,,,1,59,,,,
235052117,-0.1220,51.5027,3.7,198.0,13/03/2019 16:24:20,,,1,42,,,,
235054667,-0.1186,51.5085,7.2,223.1,13/03/2019 16:24:20,,,1,18,,,,
235053647,-0.1017,51.5094,6.0,89.1,13/03/2019 16:24:20,,,1,01,,,,
235057011,-0.1074,51.5095,8.6,92.5,13/03/2019 16:24:20,,,1,13,,,,
235081274,-0.1185,51.5093,0.0,360.0,13/03/2019 16:24:20,,,1,50,,,,
235093748,-0.1065,51.5104,0.3,120.6,13/03/2019 16:24:21,,,1,17,,,,
235054667,-0.1182,51.5087,7.1,232.0,13/03/2019 16:24:21,,,1,09,,,,
235053188,-0.1041,51.5099,10.8,273.5,13/03/2019 16:24:21,,,1,14,,,,
235078641,-0.1147,51.5084,4.3,74.6,13/03/2019 16:24:21,,,1,12,,,,
235081274,-0.1185,51.5094,0.0,360.0,13/03/2019 16:24:21,,,1,20,,,,
235080605,-0.1174,51.5098,0.1,267.1,13/03/2019 16:24:21,,,1,10,,,,
235052117,-0.1220,51.5025,3.4,202.3,13/03/2019 16:24:22,,,1,52,,,,
235052117,-0.1220,51.5027,3.7,198.0,13/03/2019 16:24:22,,,1,42,,,,
235054667,-0.1186,51.5085,7.2,223.1,13/03/2019 16:24:22,,,1,18,,,,
235053647,-0.1017,51.5094,6.0,89.1,13/03/2019 16:24:22,,,1,01,,,,
235057011,-0.1074,51.5095,8.6,92.5,13/03/2019 16:24:22,,,1,13,,,,
235081274,-0.1185,51.5093,0.0,360.0,13/03/2019 16:24:22,,,1,50,,,,
235093748,-0.1065,51.5104,0.3,120.6,13/03/2019 16:24:24,,,1,17,,,,
235078641,-0.1147,51.5084,4.3,74.6,13/03/2019 16:24:24,,,1,12,,,,
235081274,-0.1185,51.5094,0.0,360.0,13/03/2019 16:24:24,,,1,20,,,,
235080605,-0.1174,51.5098,0.1,267.1,13/03/2019 16:24:24,,,1,10,,,,
235052117,-0.1220,51.5025,3.4,202.3,13/03/2019 16:24:24,,,1,52,,,,
235052117,-0.1220,51.5027,3.7,198.0,13/03/2019 16:24:24,,,1,42,,,,
235054667,-0.1186,51.5085,7.2,223.1,13/03/2019 16:24:24,,,1,18,,,,
235053647,-0.1017,51.5094,6.0,89.1,13/03/2019 16:24:24,,,1,01,,,,
235081274,-0.1185,51.5093,0.0,360.0,13/03/2019 16:24:24,,,1,50,,,,
235054851,-0.1098,51.5107,0.0,260.8,13/03/2019 16:24:24,,,1,22,,,,
235093748,-0.1065,51.5104,0.3,120.6,13/03/2019 16:24:24,,,1,17,,,,
235081274,-0.1185,51.5094,0.0,360.0,13/03/2019 16:24:25,,,1,20,,,,
235080605,-0.1174,51.5098,0.1,267.1,13/03/2019 16:24:25,,,1,10,,,,
235052117,-0.1220,51.5025,3.4,202.3,13/03/2019 16:24:25,,,1,52,,,,
235052117,-0.1220,51.5027,3.7,198.0,13/03/2019 16:24:25,,,1,42,,,,
235054667,-0.1186,51.5085,7.2,223.1,13/03/2019 16:24:25,,,1,18,,,,
235057011,-0.1068,51.5095,8.5,90.3,13/03/2019 16:24:25,,,1,24,,,,
235053647,-0.1017,51.5094,6.0,89.1,13/03/2019 16:24:25,,,1,01,,,,
235052117,-0.1223,51.5021,2.0,210.8,13/03/2019 16:24:25,,,1,24,,,,
235081274,-0.1185,51.5093,0.0,360.0,13/03/2019 16:24:25,,,1,50,,,,
235054851,-0.1098,51.5107,0.0,260.8,13/03/2019 16:24:26,,,1,22,,,,
235093748,-0.1065,51.5104,0.3,120.6,13/03/2019 16:24:26,,,1,17,,,,
235081274,-0.1185,51.5094,0.0,360.0,13/03/2019 16:24:28,,,1,20,,,,
235080605,-0.1174,51.5098,0.1,267.1,13/03/2019 16:24:28,,,1,10,,,,
235052117,-0.1220,51.5027,3.7,198.0,13/03/2019 16:24:28,,,1,42,,,,
235054667,-0.1186,51.5085,7.2,223.1,13/03/2019 16:24:28,,,1,18,,,,
235057011,-0.1068,51.5095,8.5,90.3,13/03/2019 16:24:28,,,1,24,,,,
235053647,-0.1017,51.5094,6.0,89.1,13/03/2019 16:24:28,,,1,01,,,,
235052117,-0.1223,51.5021,2.0,210.8,13/03/2019 16:24:28,,,1,24,,,,
235081274,-0.1185,51.5093,0.0,360.0,13/03/2019 16:24:28,,,1,50,,,,
235054851,-0.1098,51.5107,0.0,260.8,13/03/2019 16:24:28,,,1,22,,,,
235093748,-0.1065,51.5104,0.3,120.6,13/03/2019 16:24:28,,,1,17,,,,
235081274,-0.1185,51.5094,0.0,360.0,13/03/2019 16:24:28,,,1,20,,,,
235080605,-0.1174,51.5098,0.1,267.1,13/03/2019 16:24:28,,,1,10,,,,
235053647,-0.1017,51.5094,6.0,89.1,13/03/2019 16:24:29,,,1,01,,,,
235081274,-0.1185,51.5093,0.0,360.0,13/03/2019 16:24:29,,,1,50,,,,
235054851,-0.1098,51.5107,0.0,260.8,13/03/2019 16:24:29,,,1,22,,,,
235093748,-0.1065,51.5104,0.4,158.5,13/03/2019 16:24:29,,,1,28,,,,
235093748,-0.1065,51.5104,0.3,120.6,13/03/2019 16:24:29,,,1,17,,,,
235081274,-0.1185,51.5094,0.0,360.0,13/03/2019 16:24:30,,,1,20,,,,
235080605,-0.1174,51.5098,0.1,267.1,13/03/2019 16:24:30,,,1,10,,,,
235054667,-0.1189,51.5083,6.6,222.3,13/03/2019 16:24:30,,,1,29,,,,
235053647,-0.1017,51.5094,6.0,89.1,13/03/2019 16:24:30,,,1,01,,,,
235081274,-0.1185,51.5093,0.0,360.0,13/03/2019 16:24:31,,,1,50,,,,
235054851,-0.1098,51.5107,0.0,260.8,13/03/2019 16:24:31,,,1,22,,,,
235093748,-0.1065,51.5104,0.4,158.5,13/03/2019 16:24:31,,,1,28,,,,
235093748,-0.1065,51.5104,0.3,120.6,13/03/2019 16:24:31,,,1,17,,,,
235081274,-0.1185,51.5094,0.0,360.0,13/03/2019 16:24:32,,,1,20,,,,
235080605,-0.1174,51.5098,0.1,267.1,13/03/2019 16:24:32,,,1,10,,,,
235054667,-0.1189,51.5083,6.6,222.3,13/03/2019 16:24:32,,,1,29,,,,
235081274,-0.1185,51.5094,0.1,360.0,13/03/2019 16:24:32,,,1,30,,,,
235053647,-0.1017,51.5094,6.0,89.1,13/03/2019 16:24:32,,,1,01,,,,
235081274,-0.1185,51.5093,0.0,360.0,13/03/2019 16:24:32,,,1,50,,,,
235054851,-0.1098,51.5107,0.0,260.8,13/03/2019 16:24:33,,,1,22,,,,
235093748,-0.1065,51.5104,0.4,158.5,13/03/2019 16:24:33,,,1,28,,,,
235093748,-0.1065,51.5104,0.3,120.6,13/03/2019 16:24:33,,,1,17,,,,
235081274,-0.1185,51.5094,0.0,360.0,13/03/2019 16:24:33,,,1,20,,,,
235080605,-0.1174,51.5098,0.1,267.1,13/03/2019 16:24:33,,,1,10,,,,
235054667,-0.1189,51.5083,6.6,222.3,13/03/2019 16:24:34,,,1,29,,,,
235053647,-0.1017,51.5094,6.0,89.1,13/03/2019 16:24:34,,,1,01,,,,
235081274,-0.1185,51.5093,0.0,360.0,13/03/2019 16:24:34,,,1,50,,,,
235054851,-0.1098,51.5107,0.0,260.8,13/03/2019 16:24:34,,,1,22,,,,
235093748,-0.1065,51.5104,0.4,158.5,13/03/2019 16:24:34,,,1,28,,,,
235093748,-0.1065,51.5104,0.3,120.6,13/03/2019 16:24:35,,,1,17,,,,
235081274,-0.1185,51.5094,0.0,360.0,13/03/2019 16:24:35,,,1,20,,,,
235057011,-0.1062,51.5095,7.9,88.4,13/03/2019 16:24:35,,,1,33,,,,
235054667,-0.1189,51.5083,6.6,222.3,13/03/2019 16:24:35,,,1,29,,,,
235053647,-0.1017,51.5094,6.0,89.1,13/03/2019 16:24:36,,,1,01,,,,
235081274,-0.1185,51.5093,0.0,360.0,13/03/2019 16:24:36,,,1,50,,,,
235054851,-0.1098,51.5107,0.0,260.8,13/03/2019 16:24:36,,,1,22,,,,
235093748,-0.1065,51.5104,0.4,158.5,13/03/2019 16:24:36,,,1,28,,,,
235093748,-0.1065,51.5104,0.3,120.6,13/03/2019 16:24:36,,,1,17,,,,
235081274,-0.1185,51.5094,0.0,360.0,13/03/2019 16:24:37,,,1,20,,,,
235057011,-0.1062,51.5095,7.9,88.4,13/03/2019 16:24:37,,,1,33,,,,
235054667,-0.1189,51.5083,6.6,222.3,13/03/2019 16:24:37,,,1,29,,,,
232012297,-0.0690,51.5042,0.1,334.8,13/03/2019 16:24:37,,,1,36,,,,
235053647,-0.1017,51.5094,6.0,89.1,13/03/2019 16:24:37,,,1,01,,,,
235081274,-0.1185,51.5093,0.0,360.0,13/03/2019 16:24:37,,,1,50,,,,
235054851,-0.1098,51.5107,0.0,260.8,13/03/2019 16:24:38,,,1,22,,,,
235093748,-0.1065,51.5104,0.4,158.5,13/03/2019 16:24:38,,,1,28,,,,
235093748,-0.1065,51.5104,0.3,120.6,13/03/2019 16:24:38,,,1,17,,,,
235081274,-0.1185,51.5094,0.0,360.0,13/03/2019 16:24:38,,,1,20,,,,
235057011,-0.1062,51.5095,7.9,88.4,13/03/2019 16:24:39,,,1,33,,,,
235054667,-0.1189,51.5083,6.6,222.3,13/03/2019 16:24:39,,,1,29,,,,
232012297,-0.0690,51.5042,0.1,334.8,13/03/2019 16:24:39,,,1,36,,,,
235053647,-0.1017,51.5094,6.0,89.1,13/03/2019 16:24:39,,,1,01,,,,
235081274,-0.1185,51.5093,0.0,360.0,13/03/2019 16:24:39,,,1,50,,,,
235054851,-0.1098,51.5107,0.0,260.8,13/03/2019 16:24:40,,,1,22,,,,
235093748,-0.1065,51.5104,0.3,120.6,13/03/2019 16:24:40,,,1,17,,,,
235081274,-0.1185,51.5094,0.0,360.0,13/03/2019 16:24:40,,,1,20,,,,
235057011,-0.1062,51.5095,7.9,88.4,13/03/2019 16:24:40,,,1,33,,,,
235054667,-0.1189,51.5083,6.6,222.3,13/03/2019 16:24:40,,,1,29,,,,
235053647,-0.1017,51.5094,6.0,89.1,13/03/2019 16:24:41,,,1,01,,,,
235081274,-0.1185,51.5093,0.0,360.0,13/03/2019 16:24:41,,,1,50,,,,
235081274,-0.1185,51.5094,0.2,360.0,13/03/2019 16:24:41,,,1,39,,,,
235054851,-0.1098,51.5107,0.0,260.8,13/03/2019 16:24:41,,,1,22,,,,
235093748,-0.1065,51.5104,0.3,120.6,13/03/2019 16:24:41,,,1,17,,,,
235081274,-0.1185,51.5094,0.0,360.0,13/03/2019 16:24:42,,,1,20,,,,
235057011,-0.1062,51.5095,7.9,88.4,13/03/2019 16:24:42,,,1,33,,,,
235054667,-0.1189,51.5083,6.6,222.3,13/03/2019 16:24:42,,,1,29,,,,
235093883,-0.1059,51.5104,0.0,360.0,13/03/2019 16:24:42,,,1,41,,,,
235053647,-0.1017,51.5094,6.0,89.1,13/03/2019 16:24:43,,,1,01,,,,
235081274,-0.1185,51.5093,0.0,360.0,13/03/2019 16:24:43,,,1,50,,,,
235054851,-0.1098,51.5107,0.0,260.8,13/03/2019 16:24:43,,,1,22,,,,
235093748,-0.1065,51.5104,0.3,120.6,13/03/2019 16:24:43,,,1,17,,,,
235081274,-0.1185,51.5094,0.0,360.0,13/03/2019 16:24:43,,,1,20,,,,
235057011,-0.1062,51.5095,7.9,88.4,13/03/2019 16:24:44,,,1,33,,,,
235052117,-0.1225,51.5020,1.6,201.3,13/03/2019 16:24:44,,,1,42,,,,
235054667,-0.1189,51.5083,6.6,222.3,13/03/2019 16:24:44,,,1,29,,,,
235093883,-0.1059,51.5104,0.0,360.0,13/03/2019 16:24:44,,,1,41,,,,
235053647,-0.1017,51.5094,6.0,89.1,13/03/2019 16:24:44,,,1,01,,,,
235081274,-0.1185,51.5093,0.0,360.0,13/03/2019 16:24:44,,,1,50,,,,
235078641,-0.1138,51.5085,4.3,76.7,13/03/2019 16:24:45,,,1,42,,,,
235054851,-0.1098,51.5107,0.0,260.8,13/03/2019 16:24:45,,,1,22,,,,
235093748,-0.1065,51.5104,0.3,120.6,13/03/2019 16:24:45,,,1,17,,,,
235081274,-0.1185,51.5094,0.0,360.0,13/03/2019 16:24:45,,,1,20,,,,
235057011,-0.1062,51.5095,7.9,88.4,13/03/2019 16:24:45,,,1,33,,,,
235052117,-0.1225,51.5020,1.6,201.3,13/03/2019 16:24:46,,,1,42,,,,
235093883,-0.1059,51.5104,0.0,360.0,13/03/2019 16:24:46,,,1,41,,,,
235053647,-0.1017,51.5094,6.0,89.1,13/03/2019 16:24:46,,,1,01,,,,
235081274,-0.1185,51.5093,0.0,360.0,13/03/2019 16:24:46,,,1,50,,,,
235078641,-0.1138,51.5085,4.3,76.7,13/03/2019 16:24:47,,,1,42,,,,
235053188,-0.1065,51.5100,9.9,270.8,13/03/2019 16:24:47,,,1,45,,,,
235054851,-0.1098,51.5107,0.0,260.8,13/03/2019 16:24:47,,,1,22,,,,
235093748,-0.1065,51.5104,0.3,120.6,13/03/2019 16:24:47,,,1,17,,,,
235081274,-0.1185,51.5094,0.0,360.0,13/03/2019 16:24:47,,,1,20,,,,
235057011,-0.1062,51.5095,7.9,88.4,13/03/2019 16:24:47,,,1,33,,,,
235052117,-0.1225,51.5020,1.6,201.3,13/03/2019 16:24:47,,,1,42,,,,
235093883,-0.1059,51.5104,0.0,360.0,13/03/2019 16:24:48,,,1,41,,,,
235053647,-0.1017,51.5094,6.0,89.1,13/03/2019 16:24:48,,,1,01,,,,
235078641,-0.1138,51.5085,4.3,76.7,13/03/2019 16:24:48,,,1,42,,,,
235054851,-0.1098,51.5107,0.0,260.8,13/03/2019 16:24:48,,,1,22,,,,
235093748,-0.1065,51.5104,0.3,120.6,13/03/2019 16:24:48,,,1,17,,,,
235081274,-0.1185,51.5094,0.0,360.0,13/03/2019 16:24:49,,,1,20,,,,
235052117,-0.1225,51.5020,1.6,201.3,13/03/2019 16:24:49,,,1,42,,,,
235093883,-0.1059,51.5104,0.0,360.0,13/03/2019 16:24:49,,,1,41,,,,
235053647,-0.1017,51.5094,6.0,89.1,13/03/2019 16:24:50,,,1,01,,,,
235078641,-0.1138,51.5085,4.3,76.7,13/03/2019 16:24:50,,,1,42,,,,
235054851,-0.1098,51.5107,0.0,260.8,13/03/2019 16:24:50,,,1,22,,,,
235093748,-0.1065,51.5104,0.3,120.6,13/03/2019 16:24:50,,,1,17,,,,
235081274,-0.1185,51.5094,0.0,360.0,13/03/2019 16:24:50,,,1,20,,,,
235052117,-0.1225,51.5020,1.6,201.3,13/03/2019 16:24:51,,,1,42,,,,
235093883,-0.1059,51.5104,0.0,360.0,13/03/2019 16:24:51,,,1,41,,,,
235053647,-0.1017,51.5094,6.0,89.1,13/03/2019 16:24:51,,,1,01,,,,
235078641,-0.1138,51.5085,4.3,76.7,13/03/2019 16:24:52,,,1,42,,,,
235054851,-0.1098,51.5107,0.0,260.8,13/03/2019 16:24:52,,,1,22,,,,
235093748,-0.1065,51.5104,0.3,120.6,13/03/2019 16:24:52,,,1,17,,,,
235054667,-0.1196,51.5077,7.7,212.7,13/03/2019 16:24:52,,,1,50,,,,
235081274,-0.1185,51.5094,0.0,360.0,13/03/2019 16:24:52,,,1,20,,,,
235052117,-0.1225,51.5020,1.6,201.3,13/03/2019 16:24:53,,,1,42,,,,
235093883,-0.1059,51.5104,0.0,360.0,13/03/2019 16:24:53,,,1,41,,,,
235053647,-0.1017,51.5094,6.0,89.1,13/03/2019 16:24:53,,,1,01,,,,
235078641,-0.1138,51.5085,4.3,76.7,13/03/2019 16:24:53,,,1,42,,,,
235054851,-0.1098,51.5107,0.0,260.8,13/03/2019 16:24:53,,,1,22,,,,
235093748,-0.1065,51.5104,0.3,120.6,13/03/2019 16:24:53,,,1,17,,,,
235054667,-0.1196,51.5077,7.7,212.7,13/03/2019 16:24:54,,,1,50,,,,
235081274,-0.1185,51.5094,0.0,360.0,13/03/2019 16:24:54,,,1,20,,,,
235052117,-0.1225,51.5019,1.5,194.9,13/03/2019 16:24:54,,,1,52,,,,
235052117,-0.1225,51.5020,1.6,201.3,13/03/2019 16:24:54,,,1,42,,,,
235057011,-0.1050,51.5095,8.8,88.8,13/03/2019 16:24:54,,,1,53,,,,
235054851,-0.1098,51.5107,0.0,259.6,13/03/2019 16:24:54,,,1,53,,,,
235093883,-0.1059,51.5104,0.0,360.0,13/03/2019 16:24:54,,,1,41,,,,
235053647,-0.1017,51.5094,6.0,89.1,13/03/2019 16:24:55,,,1,01,,,,
235078641,-0.1138,51.5085,4.3,76.7,13/03/2019 16:24:55,,,1,42,,,,
235054851,-0.1098,51.5107,0.0,260.8,13/03/2019 16:24:55,,,1,22,,,,
235093748,-0.1065,51.5104,0.3,120.6,13/03/2019 16:24:55,,,1,17,,,,
235054667,-0.1196,51.5077,7.7,212.7,13/03/2019 16:24:55,,,1,50,,,,
235081274,-0.1185,51.5094,0.0,360.0,13/03/2019 16:24:56,,,1,20,,,,
235052117,-0.1225,51.5019,1.5,194.9,13/03/2019 16:24:56,,,1,52,,,,
235052117,-0.1225,51.5020,1.6,201.3,13/03/2019 16:24:56,,,1,42,,,,
235057011,-0.1050,51.5095,8.8,88.8,13/03/2019 16:24:56,,,1,53,,,,
235054851,-0.1098,51.5107,0.0,259.6,13/03/2019 16:24:56,,,1,53,,,,
235093883,-0.1059,51.5104,0.0,360.0,13/03/2019 16:24:56,,,1,41,,,,
235053647,-0.1017,51.5094,6.0,89.1,13/03/2019 16:24:56,,,1,01,,,,
235078641,-0.1138,51.5085,4.3,76.7,13/03/2019 16:24:57,,,1,42,,,,
235054851,-0.1098,51.5107,0.0,260.8,13/03/2019 16:24:57,,,1,22,,,,
235093748,-0.1065,51.5104,0.3,120.6,13/03/2019 16:24:57,,,1,17,,,,
235054667,-0.1196,51.5077,7.7,212.7,13/03/2019 16:24:57,,,1,50,,,,
235081274,-0.1185,51.5094,0.0,360.0,13/03/2019 16:24:57,,,1,20,,,,
235053188,-0.1072,51.5101,9.5,278.5,13/03/2019 16:24:57,,,1,56,,,,
235052117,-0.1225,51.5019,1.5,194.9,13/03/2019 16:24:57,,,1,52,,,,
235052117,-0.1225,51.5020,1.6,201.3,13/03/2019 16:24:58,,,1,42,,,,
235057011,-0.1050,51.5095,8.8,88.8,13/03/2019 16:24:58,,,1,53,,,,
235054851,-0.1098,51.5107,0.0,259.6,13/03/2019 16:24:58,,,1,53,,,,
235093883,-0.1059,51.5104,0.0,360.0,13/03/2019 16:24:58,,,1,41,,,,
235053647,-0.1017,51.5094,6.0,89.1,13/03/2019 16:24:58,,,1,01,,,,
235054851,-0.1098,51.5107,0.0,260.8,13/03/2019 16:24:59,,,1,22,,,,
235093748,-0.1065,51.5104,0.3,120.6,13/03/2019 16:24:59,,,1,17,,,,
235054667,-0.1196,51.5077,7.7,212.7,13/03/2019 16:24:59,,,1,50,,,,
